№ строки	Название	Адрес	Организационно-правовая форма	Тип учреждения	Вид учреждения	Номер телефона секретаря	Сайт
312	Государственное  бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1940	109052, Москва, Новохохловская улица, д.8	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	678-05-34	http://www.dskuv1940.mskobr.ru
313	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2064	117574, г. Москва, Новоясеневский проспект, д. 22, корп. 2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	421-68-00	http://ds2064.ru
314	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 554	115547 г. Москва, Загорьевский пр-д, д.3, к.4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 329-23-22	http://dou1359.edusite.ru
315	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1275	115571 г.Москва, ул.Ясеневая, д.23, к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	399-40-41	http://www.dou1275.edusite.ru
316	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1368	115142 г.Москва, ул.Коломенская, д.27, к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 615-24-94	http://dou1368.narod.ru/
317	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1415	117648 г.Москва, Северное Чертаново, к.813	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	318-01-60	http://sad1415.ru
318	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2472	115598 г. Москва, Лебедянская ул., д.26, к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	329-97-25	http://www.dou2472.ru
319	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 822	127247, г. Москва, ул. Дубнинская, дом 63, корпус 6	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	489-00-57	http://dskv822.mskobr.ru
320	Государственное  бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2173	109263, г.Москва, 7-я улица Текстильщиков  дом 4а	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 179-60-00; (499) 178-83-70	http://dskuv2173.mskobr.ru
321	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 973	117535 г. Москва, Дорожный 3-й пр-д, д.9а	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 381-70-29; (495) 381-45-92	http://mydou.ru
322	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1134	115563 г. Москва, Борисовский пр-д, 46 корп.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	394-19-00	http://www.dou1134.edusite.ru
323	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1973	115404 г. Москва,ул. Липецкая,д.8,к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 655-01-57; (495) 326-42-10	http://dou1973.edusite.ru
324	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2430	119602, г.Москва, ул. Академика Анохина, д. 4, корп. 6	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	735-75-15	http://www.dskv2430.mskzapad.ru
325	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 423	115404 г. Москва, ул. Касимовская, 7 корп.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	326-51-38	http://www.dou423.ru
326	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 784	115404 г.Москва, ул.Ряжская, д.11	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	327-34-89	http://www.dou784.edusite.ru
327	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1305	115191 г. Москва, 2-ая Рощинская, д.13а	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	954-53-63	http://www.dou1305.narod.ru
328	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1309	115580 г. Москва, ул. Кустанайская, 14 к.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	396-80-07	http://dоu1309.edusite.ru
329	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2272	115407 г.Москва, Нагатинская наб., д.58, к.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 617-64-27	http://dou2272
330	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2469	117452 г. Москва, Симферопольский б-р, д.29, к.4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 619-26-81	http://dou2469.ru
331	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2470	115211 г. Москва ул. Борисовские пруды, д.19 корп.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 341-78-08; (495) 341-23-90; (495) 341-38-79	http://dou2470.ru
332	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2679	115477 г. Москва. ул. Бехтерева, д.13,корп.4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499)218-12-07,(499) 218-12-07	-
333	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2046	124489, г. Москва, Зеленоград, корп. 603Б	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 734-09-59; (499) 734-13-72	http://d2046.zouo.ru
334	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1638	109377, город Москва, улица 4-я Новокузьминская, дом 8, корпус 1	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 784-91-47	http://dskuv1638.mscobr.ru
335	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2712	111674, Москва, 2-я Вольская улица, дом 4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 211-20-07; (499) 211-27-80; (499) 211-28-10	http://www.ds2712.uvuo.ru
336	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 406 Лукоморье	119421, г. Москва, ул. Новаторов, д. 20, корп. 3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	432-98-03	http://detsad406.ru
337	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 894	115404 г. Москва,Ряжская ул.,д.9	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 326-02-01; (495) 327-34-82	http://dou894.edusite.ru
338	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1043	117208 г. Москва, Сумской пр-д, 4 б	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 312-16-20; (495) 311-51-73	http://www.dou1043.ru
339	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1655	115682 г. Москва, Ореховый б-р, д.63, к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 344-35-60; (495) 344-35-58	http://dou1655.edusite.ru/
340	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 999	124617 г. Москва, Зеленоград корп. 1452	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 717-46-44; (499) 717-46-42; (499) 733-08-77	http://d999@zouо.ru
341	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1733	105066 г. Москва, ул. Доброcлободская, д.6	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 265-11-83; (499) 265-11-74	http://www.dskv1733.mskobr.ru
342	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2506	125413, г. Москва, ул. Флотская, дом 84А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 453-01-85; (495) 453-00-78; (495) 454-73-73	
343	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2521	125635, г. Москва, улица Весенняя, дом 8А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	905-30-06	http://ds2521mskobr.ru
344	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1828	109316 г. Москва, ул.Стройковская, д.5	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 670-14-20; (495) 670-04-65	http://www.dskv1828.mskobr.ru
345	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2106	127055 г. Москва, ул. Новослободская, д. 62, корп. 20	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 978-94-37	http://www.dskv2106.mskobr.ru
346	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 693	117393, г.Москва, ул. Гарибальди, дом 14, корп.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 132-20-83	http://ds-karusel693.ru
347	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1338	111674, г. Москва, ул. 1-я Вольская, д. 20, корп. 2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	706-83-33	http://www.ds1338.uvuo.ru
348	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2360	109341, г. Москва, Мячковский бульвар, дом 5, корп.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	345-58-01	http://htpp:// dskuv2360.mskobr.ru
349	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2407	109462, г. Москва, ул. Юных Ленинцев, д.45, корп.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 179-16-71	http://www.ds2407.uvuo.ru
350	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2468	109469, г. Москва, ул. Белореченская, дом 47, корп.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	654-98-82	http://dskuv2468.mskobr.ru/
351	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2607	123458, г. Москва, ул. Таллинская, д. 19, корп. 2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	758-66-65	http://www.dskvp2607.mskobr.ru
352	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 931	109444, г. Москва, ул. Сормовская, д. 5	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 377-33-76; (495) 377-33-77	http://sad931mirastem.ru
353	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1388	117292, г.Москва, ул. Ивана Бабушкина, дом 24А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 943-26-91	http://ds1388.ru
354	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 714	125480, г. Москва, ул. Вилиса Лациса, д. 7, корп. 2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 495-72-44; (499) 762-18-15	http://www.ds1681.mskobr.ru
355	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1024	117208 г. Москва, ул. Чертановская,14 Б	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 312-71-92	http://www.dou1024.ru
356	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 277	105523, г.Москва,ул.15 Парковая, дом 40	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(916)557-42-13	
357	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 919	115583 г.Москва, ул.Елецкая, д.21	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 398-50-39; (495) 399-11-09	http://dou1971.edusite.ru
358	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1490	109518, г. Москва, ул. Грайвороновская, д.8,кор.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	173-82-15	http://www.ds1490.uvuo.ru
359	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2572	121351, г.Москва, ул. Молодогвардейская, д. 34, корп. 1	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 140-08-50	http://ds2572new.mskzapad.ru
360	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1114	115597 г. Москва, ул. Ясеневая, д.34 корп.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 398-53-19; (495) 398-09-53	http://www.dou1114.edusite.ru
361	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1152	115470 г. Москва, Судостроительная ул., д.11, к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 612-05-08; (499) 612-00-55	http://ds1152.ucoz.ru
362	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1281	117648 г.Москва, Северное Чертаново, д.2, к.811	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 319-48-45; (495) 319-30-89	http://www.dou1281.edusite.ru
363	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2201	127591, г. Москва, ул. 800- летия Москвы, дом 28, корп.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 900-08-72; (499) 900-02-11	http://www.dskv2201.mskobr.ru
364	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 811	124617, г. Москва, Зеленоград, корп. 1415	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 717-65-51; (499) 717-13-66; (499) 729-31-61	http://d1818.zouo.ru
365	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1330	115446 г. Москва, ул.Академика Миллионщикова, д.31, к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 612-45-51	http://dou1330.ucoz.ru
366	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 604	115598 г. Москва, ул. Лебедянская,22,к.3	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 328-15-00; (495) 329-36-64	http://www.dou1477.edusite.ru
367	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1452	115142 г.Москва, ул.Коломенская, д.9,к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 615-62-69	http://dou1452.ru
368	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1481	115372 г. Москва, ул. Бирюлевская, д.47 корп.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 328-53-11; (495) 329-86-88	http://www.dou1481edusite.ru
369	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2248	115407 г. Москва, Затонная ул. д.7,к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 616-52-66	http://dou2248.edusite.ru
370	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №1879	127566 г. Москва, ул. Бестужевых, д. 27-Б	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	404-22-00	http://www.spnschds1879.mskobr.ru
371	Государственное бюджетное образовательное учреждение города Москвы детский сад  комбинированного вида №733	123181, г. Москва, ул. Исаковского, д. 22, корп. 2		Дошкольное образовательное учреждение	Детский сад комбинированного вида	750-85-57	http://www.dskvp1191.mskobr.ru
372	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1259	123181, г. Москва, ул. Маршала Катукова, д. 25, корп. 2		Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 758-81-90; (495) 942-80-44	http://www.ds2174.mskobr.ru
373	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №915	125373, г. Москва, проезд Донелайтиса, д. 16		Дошкольное образовательное учреждение	Детский сад комбинированного вида	949-45-49	http://www.ds561.mskobr.ru
374	Автономная некоммерческая организация Детский коррекционно-развивающий центр Антей	109652 Поречная улица, д. 9	Автономное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 347-07-72	
375	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 994	119620, г. Москва, Ленинградский проспект, д. 78, корпус 4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 158-17-66	http://www.ds1971.mskobr.ru
376	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1921	127473 Москва, Нововоротниковский пер., д. 6	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 681-14-45; (495) 681-56-71	http://sad1921.ru
377	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 445	121351, г.Москва, ул. Молодогвардейская, д. 34, корп. 2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 141-41-05; (499) 140-16-10	http://dskv445.mskzapad.ru
378	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1475	107150,город Москва, улица Ивантеевская, дом 32 Б	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	160-12-02	http://www.dskv1475.mskobr.ru
379	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 88	109129, г. Москва, 1 ул. Текстильщиков, дом 13	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 179-89-95	http://www.ds88.uvuo.ru
380	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1247	129128, г.Москва, ул. Малахитовая, дом 4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 187-05-36; (499) 187-08-57	http://dskv1247.mskobr.ru/
381	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2001	111399, город Москва, улица Металлургов, д.28 А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	304-73-72	http://www.dskv2001.mskobr.ru
382	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2418	105173 Москва ул. 9-го Мая д.13	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 780-64-06	http://www.dskv2418.mskobr.ru
383	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 115	107140 г. Москва, Верхняя Красносельская ул., д.20 А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	264-85-28	http://www.ds115.mskobr.ru
384	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 644	109147 Тихий тупик, д. 2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 912-25-25; (495) 912-63-21	http://www.dskv644.mskobr.ru
385	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 652	123056 г.Москва, Большой Кондратьевский переулок, д.5	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	254-48-53	http://www.dskv652.mskobr.ru
386	Государственное  бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 878	127051 г. Москва, Петровский бульвар, д.8, стр. 4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 625-44-48	http://dskvd878.mskobr.ru
387	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №1252	119602 г. Москва, Олимпийская дер., Мичуринский пр., д.8/2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 437-59-32	http://www.dskv1252.mskzapad.ru
388	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 154	127474, г. Москва, улица Дубнинская, д. 33А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	480-15-66	http://souo-mos.ru
389	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 271	129366 город Москва, улица Кибальчича, дом 3а	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 683-01-52	http://www.dskv271.mskobr.ru
390	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 497	125412, г. Москва, улица Базовская, дом 26 А, строение 1	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	906-31-02	http://souo-mos.ru/
391	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида  № 492	115172 Крестьянская площадь, д. 2а, стр. 1	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 911-08-45; (495) 911-01-57	http://www.dskvp492.mskobr.ru
392	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1424	117574, г.Москва, проезд Одоевского, дом 9	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	423-28-44	
393	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида  № 584	127055 г.Москва, Угловой пер., д.6	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 978-39-92	http://www.ds584.mskobr.ru
394	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2422	117042 Адмирала Лазарева улица, 28 к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	716-60-22	http://www.ds2422.ru
395	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида №239	105523, г. Москва, Щелковское шоссе, д. 82 А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	468-40-02	http://www.dskv239.mskobr.ru
396	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1042	107140 Леснорядская улица, 14/16	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 264-95-01; (499) 264-95-01	http://www.dskv1042.mskobr.ru
397	Государственное бюджетное образовательное учреждение города москвы детский сад комбинированного вида № 1172	127576, г. Москва, Алтуфьевское шоссе, д.87 к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 209-39-83	http://www.dskv1172.mskobr.ru
398	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 787	125565 Конаковский проезд, д. 11	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(495) 452-33-50; (499) 747-68-09	http://ds787.okis.ru
399	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 409	121552, г.Москва, ул. Оршанская, д. 12, корп. 1	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 141-65-56	http://dskv409.mskzapad.ru
400	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 761	111538 Вешняковская улица, д. 25А	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 374-00-40; (495) 375-43-32; (495) 375-31-70	http://www.detsad761.ru
401	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 268	123100 Шмитовский проезд, 9/5	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	256-52-10	http://www.dskv268.mskobr.ru
402	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2112	123317 2-й Красногвардейский проезд, д. 4 Б	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 256-08-66	http://ds2112.mskobr.ru
403	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 1534	125481, г. Москва, улица Планерная, дом 14, корп. 4	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	495-83-45	http://www.ds1914.mskobr.ru
404	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 484	115470 г. Москва, ул. Новинки, д. 19, к. 2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 615-66-53	http://dou484.edusite.ru/
405	Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2098	121353 г. Москва, ул. Дорогобужская, д.7, к.2	Бюджетное	Дошкольное образовательное учреждение	Детский сад комбинированного вида	(499) 504-12-90; (499) 504-12-91	http://dsrv736new.mskzapad.ru
